episodes,raw_rewards,shaped_rewards,rolling_avg,ep_lengths,td_losses,mean_qs,epsilons,variant
188,-401.80677587485155,-407.0967758748516,-273.5800180830646,110,34.19138828596208,-54.235021487957475,0.21913211838199564,dueling_dqn
189,-103.11363775942762,-109.9836377594274,-273.78051868857165,150,42.536344695861544,-49.0569987803929,0.21737906143493968,dueling_dqn
190,-208.81651374734744,-213.11651374734768,-270.5310845768103,98,45.21360741543324,-43.81514897887978,0.21564002894346015,dueling_dqn
191,-60.77508711495386,-66.37508711495389,-270.1331125834603,142,35.19935227220411,-43.783127964229315,0.21391490871191246,dueling_dqn
192,-306.3980019344076,-310.89800193440766,-272.4091424701651,102,40.141806908594766,-65.73884511775805,0.21220358944221715,dueling_dqn
193,-185.68308741542398,-190.23308741542397,-271.26299505782447,97,41.88847944659447,-28.763825326633402,0.2105059607266794,dueling_dqn
194,-102.55783196443087,-107.76783196443084,-269.97040298846326,124,40.86863310684985,-55.00393428616672,0.20882191304086598,dueling_dqn
195,34.188492020249555,30.638492020249586,-265.59790902209375,95,38.023377378682646,-64.8059470087396,0.20715133773653904,dueling_dqn
196,-286.8929282041165,-293.31292820411664,-266.4080795050071,144,45.24398542044672,-47.377799160251826,0.20549412703464673,dueling_dqn
197,-152.45738109964083,-156.6473810996409,-265.3666923095488,100,43.33045359727238,-64.71459493241343,0.20385017401836955,dueling_dqn
198,-334.9586159809194,-342.81861598091933,-267.82055020649636,171,38.04461098442225,-47.32710523970099,0.20221937262622258,dueling_dqn
199,-370.706510290872,-377.73651029087165,-268.85483059553286,149,56.85503962930847,-49.36548120785629,0.2006016176452128,dueling_dqn
200,-239.5291526929835,-248.11915269298305,-265.9056020393107,179,40.88408642021229,-44.05962209742945,0.1989968047040511,dueling_dqn
201,-414.76831106559126,-422.138311065591,-268.6413250148798,154,30.989016338749167,-46.108794010259125,0.1974048302664187,dueling_dqn
202,-261.20605674474297,-268.6660567447428,-269.4470511205475,163,38.64129647814824,-43.66584974963148,0.19582559162428734,dueling_dqn
203,-368.8609908301557,-376.31099083015573,-271.14089088976624,164,27.763834279989553,-49.06970688187747,0.19425898689129303,dueling_dqn
204,-133.9675257602233,-138.85752576022333,-269.4747612722298,108,31.357089944396908,-38.28647499010986,0.19270491499616269,dueling_dqn
205,-329.943568509334,-336.283568509334,-271.66797816893416,131,36.74611616729316,-40.99833349721023,0.19116327567619337,dueling_dqn
206,-176.98618906611506,-183.91618906611518,-270.5328120442007,177,33.738998773988826,-48.44569311338568,0.18963396947078381,dueling_dqn
207,-362.2424160106893,-367.882416010689,-270.72504358738433,120,35.799465577879985,-58.19520005725729,0.18811689771501755,dueling_dqn
208,-213.10995243423704,-218.0099524342369,-269.89488859234905,122,32.206375724716075,-65.4338697191245,0.1866119625332974,dueling_dqn
209,-253.89529152868792,-261.32529152868796,-264.88442366928643,166,34.453590202499896,-56.47548998096623,0.18511906683303103,dueling_dqn
210,-324.76092151407215,-333.21092151407225,-261.6225126550568,190,31.286312337361295,-48.55416265313138,0.1836381142983668,dueling_dqn
211,-323.06771273184916,-330.84771273184947,-264.1389394249686,185,31.198550470188255,-48.9708792825556,0.18216900938397987,dueling_dqn
212,-1079.896149285446,-1104.216149285452,-272.14341041998114,496,30.979472121009152,-3.708085773101868,0.18071165730890804,dueling_dqn
213,-103.91314558856726,-115.39314558856722,-272.5272743129654,259,30.062975376991723,-35.382174164052415,0.17926596405043677,dueling_dqn
214,-289.3374932130289,-295.2574932130287,-271.3498342778205,149,36.879150053648395,-52.10126431644867,0.17783183633803326,dueling_dqn
215,-342.1020258589359,-350.39202585893565,-268.62532525353674,182,27.163925942093,-42.93633905083375,0.176409181647329,dueling_dqn
216,-145.16245465597683,-154.8024546559768,-267.115525006484,200,25.38213514721442,-32.759566377370675,0.17499790819415037,dueling_dqn
217,-268.1963590459012,-277.43635904590076,-268.73560303713583,216,30.36478526793505,-39.50147741047325,0.17359792492859716,dueling_dqn
218,-304.27219961808396,-320.9521996180831,-269.66233856965863,357,31.39597042541144,-25.45059312198248,0.17220914152916839,dueling_dqn
219,-372.3818924500989,-379.74189245009853,-272.50454542813907,164,23.794426164129124,-42.74309376763046,0.17083146839693503,dueling_dqn
220,-556.8705035205089,-565.9805035205085,-273.59054493524894,211,32.77989529560176,-48.592711900213736,0.16946481664975954,dueling_dqn
221,-308.70838083896535,-315.3883808389657,-273.0467661334462,163,40.61603121178943,-46.923949493535595,0.16810909811656147,dueling_dqn
222,-854.8307727936575,-865.1707727936578,-280.39796383454984,214,30.81422255697201,-51.771691316723526,0.16676422533162896,dueling_dqn
223,-431.8191884738849,-445.3791884738845,-280.79887185376737,303,37.65589744632185,-37.91669755115877,0.16543011152897594,dueling_dqn
224,-244.41571943433996,-248.98571943434007,-278.1079759094845,95,40.5394655495462,-10.217251095446995,0.16410667063674414,dueling_dqn
225,-575.1929164347061,-578.6029164347062,-280.14086041737085,70,48.745115737037786,8.786606592884983,0.16279381727165018,dueling_dqn
226,-286.33920811316136,-289.2292081131613,-282.9219915535206,59,56.780057652317225,-84.60223032368943,0.16149146673347697,dueling_dqn
227,-342.93933749481846,-348.75933749481874,-282.9435448462741,120,39.391609756707716,-40.617574120731874,0.16019953499960915,dueling_dqn
228,-591.5334969890389,-596.0034969890389,-287.9220885514274,90,41.61009148230845,-77.00430874343074,0.15891793871961227,dueling_dqn
229,-371.28154975022017,-375.35154975022033,-288.49855314284656,82,50.852595755184666,-75.78473519406637,0.15764659520985536,dueling_dqn
230,-230.94772979722916,-234.48772979722935,-288.6487107992384,81,50.12753525449316,-9.700547755486491,0.15638542244817652,dueling_dqn
231,-247.1647839799493,-251.3747839799497,-291.29160677526176,86,58.37069483303769,-4.151911801360697,0.15513433906859111,dueling_dqn
232,-500.64604049342876,-504.3860404934288,-295.58055263161214,76,57.099182988265895,-98.83468695183922,0.1538932643560424,dueling_dqn
233,-228.8488021872894,-232.07880218728968,-292.88063921566567,79,70.08745108918131,-9.803347752258185,0.15266211824119405,dueling_dqn
234,-400.84626853579584,-408.2062685357968,-293.2003456632699,149,72.28268730038677,0.7223271657930479,0.1514408212952645,dueling_dqn
235,-354.96729229349876,-361.807292293499,-293.8699599428791,147,56.82172306829245,-36.970035369469585,0.1502292947249024,dueling_dqn
236,-523.2022066909338,-528.762206690934,-297.3346444758426,113,68.88390889024775,-4.97810738485601,0.14902746036710318,dueling_dqn
237,-545.916010244321,-549.126010244321,-298.0921632674461,72,70.3947506361385,-99.47037502801521,0.14783524068416634,dueling_dqn
238,-538.2905392569826,-541.4905392569823,-299.5874867258238,79,62.97495401998339,-97.7503827416246,0.146652558758693,dueling_dqn
239,-451.0816463341551,-458.3216463341555,-300.64791165980955,149,71.93146757503415,-17.481821422865675,0.14547933828862347,dueling_dqn
240,-446.5923932403011,-451.43239324030117,-303.1583276642608,98,69.02149743295477,-17.81647097879829,0.14431550358231449,dueling_dqn
241,-687.0136562586719,-698.1136562586728,-307.84836757228584,228,70.15896766527207,-51.52212541551668,0.14316097955365598,dueling_dqn
242,-230.88700652817244,-236.72700652817286,-308.4905250284847,121,64.27720584944093,-15.960059009077012,0.14201569171722672,dueling_dqn
243,-335.5379882113127,-340.80798821131293,-311.6712300569241,106,81.47781575535772,-32.71676260769463,0.1408795661834889,dueling_dqn
244,-521.7114373354951,-524.6314373354951,-316.39348061094415,59,51.23825839719514,-94.00351705240149,0.139752529654021,dueling_dqn
245,-321.9010509458451,-325.0210509458454,-315.0280694079395,81,56.16815955890507,-26.753065906287798,0.13863450941678881,dueling_dqn
246,-604.8123157329653,-611.0423157329656,-320.0703515159396,133,67.44184570018265,-82.65078752595578,0.1375254333414545,dueling_dqn
247,-552.7623052450247,-558.8123052450248,-321.30088065712016,130,63.675837848607195,-65.06600050335035,0.13642522987472286,dueling_dqn
248,-219.84921626564508,-222.7392162656452,-321.9440452572114,68,65.60566065433264,-40.50562649950592,0.13533382803572508,dueling_dqn
249,-451.4745502121721,-458.0045502121714,-325.4295148754774,163,58.88082554008508,-78.56683763710329,0.13425115741143928,dueling_dqn
250,-468.5192095009125,-472.9792095009123,-328.59039506433214,97,73.82558533496832,-81.2412466257624,0.13317714815214776,dueling_dqn
251,-404.01961198288365,-407.6096119828835,-327.6767461421547,94,61.626522887082,-97.34616984760025,0.13211173096693057,dueling_dqn
252,-438.4459709361945,-441.97597093619424,-328.34654260564514,85,71.03284014903296,-102.56805820490568,0.13105483711919513,dueling_dqn
253,-407.7030064698049,-412.98300646980516,-332.37540675156794,114,65.96351087873471,-68.01493300432158,0.13000639842224157,dueling_dqn
254,-485.87269215979717,-491.5826921597972,-334.17705219890513,122,76.70793918258556,-70.72031283274623,0.12896634723486364,dueling_dqn
255,-365.08543725592926,-369.24543725592906,-336.84178683075265,91,78.23022811406051,-86.52983893226093,0.12793461645698473,dueling_dqn
256,-355.3526003192163,-360.2326003192161,-336.61553055685704,103,79.29532347391867,-75.74487631573831,0.12691113952532884,dueling_dqn
257,-391.9950984280655,-395.63509842806536,-335.7104379409773,86,90.70731835096585,-88.15584852093225,0.1258958504091262,dueling_dqn
258,-492.0032222946103,-495.96322229461066,-335.8817532087329,84,73.16378214087793,-27.54754920051566,0.1248886836058532,dueling_dqn
259,-307.7951085207405,-311.2151085207408,-335.4506225880269,81,78.78523390214765,-45.16524580882032,0.12388957413700638,dueling_dqn
260,-310.16606611273613,-315.0760661127363,-333.86700172976606,124,55.258960225352084,-84.85296169075325,0.12289845754391032,dueling_dqn
261,-372.0084284395637,-374.56842843956395,-336.1168878872549,71,55.32597824248145,-52.91398339814448,0.12191526988355904,dueling_dqn
262,-382.1688713184608,-387.0388713184611,-335.68263875730366,119,69.3049042146393,-93.63661728655802,0.12093994772449057,dueling_dqn
263,-294.61600175297883,-298.0160017529788,-334.9345271434319,83,58.09697157979014,-92.53983050030683,0.11997242814269464,dueling_dqn
264,-397.1981677727551,-400.87816777275515,-337.04863267725557,91,51.475342685230224,-99.67212110213836,0.11901264871755309,dueling_dqn
265,-332.4731567398303,-336.44315673983056,-339.7841989784122,98,60.90962826806829,-95.76301880971756,0.11806054752781266,dueling_dqn
266,-368.3406734626458,-370.7906734626458,-341.75211506679244,64,75.41750650593961,-68.6008689603226,0.11711606314759015,dueling_dqn
267,-332.92386433848026,-335.6438643384804,-342.53202709286523,70,55.76369905430403,-66.20709505918427,0.11617913464240943,dueling_dqn
268,-521.3454182199196,-524.305418219919,-345.35384429528995,73,68.86439065643135,-112.34308792277973,0.11524970156527016,dueling_dqn
269,-389.06251681372714,-392.9425168137269,-347.43134392151967,89,75.62048696107637,-99.78963838623639,0.114327703952748,dueling_dqn
270,-258.3809772706983,-262.5609772706985,-348.30147356766196,113,65.99140204545085,-94.11681317094859,0.11341308232112601,dueling_dqn
271,-157.4894688103531,-161.66946881035346,-346.62495373473047,107,62.26255168680032,-104.17654004608595,0.11250577766255701,dueling_dqn
272,-219.1619014328978,-223.96190143289763,-344.65555055445753,99,56.55701252703917,-82.98169622680996,0.11160573144125656,dueling_dqn
273,-177.25150221435786,-178.91150221435788,-343.0194319075459,59,59.781926903434595,-93.85519898422643,0.1107128855897265,dueling_dqn
274,-321.83574080422335,-326.4257408042232,-341.96605231524677,126,67.02943783684674,-103.75000600920878,0.10982718250500868,dueling_dqn
275,-199.77863846816507,-204.10863846816545,-343.92051258027874,116,64.5632899438966,-104.70510593441476,0.10894856504496861,dueling_dqn
276,-482.95436760397945,-490.3943676039791,-345.7877024457403,159,59.5041817478236,-94.16027232636725,0.10807697652460886,dueling_dqn
277,-163.36498235232744,-165.05498235232744,-345.2664229834245,56,67.18734985693409,-93.06260001288693,0.10721236071241198,dueling_dqn
