episodes,raw_rewards,shaped_rewards,rolling_avg,ep_lengths,td_losses,mean_qs,epsilons,variant
166,-9.656546944131563,-16.52654694413161,-283.37051618923,147,14.498949673297947,-55.498665127159654,0.2614864865610744,d3qn
167,-91.59030764571446,-104.31030764571433,-281.8281577993498,267,15.178663806178553,-52.59723285725456,0.25939459466858583,d3qn
168,-331.6756359036036,-340.63563590360326,-282.06332887551076,196,16.40778390455741,-58.17915804704893,0.2573194379112371,d3qn
169,-296.78574893501195,-306.1757489350116,-284.3410400036518,207,16.441071696883526,-50.77389530093702,0.25526088240794725,d3qn
170,-512.9552326061807,-532.3352326061802,-288.0021078047952,435,15.293248611585637,-50.55282924413668,0.2532187953486837,d3qn
171,-260.5122645266567,-275.48226452665637,-289.78513560031837,312,14.747914273529632,-49.71128471973895,0.25119304498589423,d3qn
172,-267.9383513103443,-281.9983513103443,-290.61644576907656,298,14.012136727147467,-56.7218467912891,0.24918350062600708,d3qn
173,-344.1654140463621,-353.375414046362,-293.84356675974794,201,16.45317249637446,-59.06261768670427,0.24719003262099903,d3qn
174,-394.17882547479974,-406.13882547479926,-296.213346955409,259,15.56726323999531,-54.0073516345361,0.24521251236003103,d3qn
175,-287.8014159673901,-294.0214159673896,-296.52435934307994,128,14.068347932788583,-63.475061876418366,0.24325081226115078,d3qn
176,-473.7867053052922,-490.5767053052929,-295.41100287508385,349,13.371761505889879,-50.464201920248776,0.24130480576306157,d3qn
177,-594.9639356592643,-612.1139356592638,-300.2484827906899,352,14.240605393293855,-56.91894863052423,0.23937436731695708,d3qn
178,-384.96730861094966,-394.8473086109496,-301.24091368648516,209,14.72889875828521,-56.90441103042363,0.2374593723784214,d3qn
179,-613.6872261594426,-623.907226159443,-303.6092974436119,217,16.227519562516985,-57.2735801172248,0.23555969739939403,d3qn
180,-303.46563580542636,-310.2756358054261,-303.1838485056452,150,19.259187000931853,-53.919199799342636,0.23367521982019887,d3qn
181,-616.0809613168439,-620.830961316844,-308.2263640750632,98,19.317374886760145,-72.13345117928645,0.23180581806163728,d3qn
182,-597.693423428599,-603.673423428599,-310.60843881656916,125,16.493296556738073,-43.05340756234456,0.22995137151714418,d3qn
183,-423.81173544206104,-430.6117354420611,-312.67003923464915,139,16.32646907314055,-45.0611772390256,0.228111760545007,d3qn
184,-395.80341339567184,-401.7134133956716,-314.8214710192582,138,19.9325087921966,-59.31541041252999,0.22628686646064694,d3qn
185,-466.58933697285926,-472.9593369728593,-315.86988137744726,134,18.260105635376487,-48.96545445149987,0.22447657152896178,d3qn
186,-343.97581325219886,-349.0258132521988,-314.90502515993177,119,15.50265626143432,-56.534476874302484,0.2226807589567301,d3qn
187,-542.8274391313971,-546.7074391313977,-317.5465802097426,80,17.093007355812368,-53.893521963119746,0.22089931288507625,d3qn
188,-77.31048526254003,-81.33048526253998,-316.18679944286475,108,24.321162570310552,-66.09013103335117,0.21913211838199564,d3qn
189,-415.5973842751602,-423.66738427516015,-320.2049365549386,186,30.175009540764417,-54.24476248089956,0.21737906143493968,d3qn
190,-420.8252848662407,-427.82528486624057,-320.1717260028729,161,27.037907677698133,-63.2324142920871,0.21564002894346015,d3qn
191,-226.93247968896145,-232.0824796889613,-318.74239960147554,112,33.692745014266514,-62.10589532663492,0.21391490871191246,d3qn
192,-285.1859594235744,-293.87595942357433,-319.4366260822138,184,23.40335423111973,-63.60662425661288,0.21220358944221715,d3qn
